,Nomor Dokumen,Customer,Payment Terms,Date,Branch,Currency,Exchange Rate,Grand Total,Total PPn,Item Code,Item Name,Qty,Price,Nomor SO,Nomor DN,Nomor UM,Nilai Uang Muka
2586,S01243/2025,ANAK AGUNG GEDE ISWARA AMIJAYA,20/01/2025,20/01/2025,BALI,,,2589000.0,256568.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.01541,,,0.0
2587,S00354/2025,CUST-2025-07406,07/01/2025,07/01/2025,SURABAYA,,,17500.0,47012.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",1,17500.0,SO.2025.01.00444,,,0.0
2588,S01245/2025,CUST-2025-23007,20/01/2025,20/01/2025,BALI,,,2401857.0,238022.0,PAC05VH,POLYTRON PAC05VH,1,2401857.0,SO.2025.01.01545,,,0.0
2589,S00354/2025,CUST-2025-07406,07/01/2025,07/01/2025,SURABAYA,,,5000.0,47012.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,1,5000.0,SO.2025.01.00444,,,0.0
2590,S00355/2025,CUST-2025-06326,07/01/2025,07/01/2025,BALI,,,41772.0,4139.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,8,5221.5,SO.2025.01.00450,,,0.0
2591,S01247/2025,CUST-2025-19624,20/01/2025,20/01/2025,BALI,,,3617682.0,358509.0,GWC07MOO5S,GREE GWC-07MOO5S,1,3617682.0,SO.2025.01.01542,,,0.0
2592,S00354/2025,CUST-2025-07406,07/01/2025,07/01/2025,SURABAYA,,,7900.0,47012.0,ARA-DTL,ARA DUCT TAPE LEM,1,7900.0,SO.2025.01.00444,,,0.0
2593,S00354/2025,CUST-2025-07406,07/01/2025,07/01/2025,SURABAYA,,,395000.0,47012.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",5,79000.0,SO.2025.01.00444,,,0.0
2594,S00354/2025,CUST-2025-07406,07/01/2025,07/01/2025,SURABAYA,,,49000.0,47012.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.00444,,,0.0
2595,S01246/2025,AKHMAD AFANDI,20/01/2025,20/01/2025,BALI,,,4852357.0,480864.0,CSC18NVB3,CHANGHONG CSC-18NVB3,1,4852357.0,SO.2025.01.01544,,,0.0
2596,S00356/2025,CUST-2025-12977,07/01/2025,07/01/2025,BALI,,,912707.0,90448.0,FEY1511K,PANASONIC FEY1511-K,1,912707.0,SO.2025.01.00449,,,0.0
2597,S01250/2025,CUST-2025-13618,20/01/2025,20/01/2025,BALI,,,0.0,398378.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,0.0,SO.2025.01.01538,,,0.0
2598,S01248/2025,AGUS WAWAN (BEDAHULU),20/01/2025,20/01/2025,BALI,,,2694032.0,266976.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2694032.0,SO.2025.01.01540,,,0.0
2599,S01249/2025,CUST-2025-33059,20/01/2025,20/01/2025,BALI,,,4790615.0,474746.0,AN05CDG,HISENSE AN05CDG,2,2395307.5,SO.2025.01.01546,,,0.0
2600,S00357/2025,ADI KRISNA,07/01/2025,07/01/2025,BALI,,,4180000.0,414234.0,STC20NV,DAIKIN STC-20NV,1,4180000.0,SO.2025.01.00453,,,0.0
2601,T00199/2025,CUST-2025-04267,20/01/2025,20/01/2025,SURABAYA,,,52900000.0,12184234.0,H1458,"HONSHU 1/4""-5/8"" (0,61-0,71)",20,2645000.0,SO.2025.01.01451,,,0.0
2602,T00199/2025,CUST-2025-04267,20/01/2025,20/01/2025,SURABAYA,,,26450000.0,12184234.0,H1458,"HONSHU 1/4""-5/8"" (0,61-0,71)",10,2645000.0,SO.2025.01.01451,,,0.0
2603,T00199/2025,CUST-2025-04267,20/01/2025,20/01/2025,SURABAYA,,,43600000.0,12184234.0,H1412,"HONSHU 1/4""-1/2"" (0,61-0,65)",20,2180000.0,SO.2025.01.01451,,,0.0
2604,S01250/2025,CUST-2025-13618,20/01/2025,20/01/2025,BALI,,,4020000.0,398378.0,STC15NV,DAIKIN STC-15NV,1,4020000.0,SO.2025.01.01538,,,0.0
2605,S00358/2025,ARIPIN TEHNISI,07/01/2025,07/01/2025,SURABAYA,,,12060000.0,1195135.0,STC15NV,DAIKIN STC-15NV,3,4020000.0,SO.2025.01.00446,,,0.0
2606,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,26400000.0,6154054.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",20,1320000.0,SO.2025.01.00451,,,0.0
2607,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,16700000.0,6154054.0,S1412,"ZUTTO 1/4""-1/2"" (0,40-0,51)",10,1670000.0,SO.2025.01.00451,,,0.0
2608,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,6000000.0,6154054.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,200,30000.0,SO.2025.01.00451,,,0.0
2609,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,4000000.0,6154054.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",100,40000.0,SO.2025.01.00451,,,0.0
2610,S01251/2025,CUST-2025-18968,20/01/2025,20/01/2025,BALI,,,1874057.0,185717.0,CW0501RA,REIWA CW-0501RA,1,1874057.0,SO.2025.01.01547,,,0.0
2611,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,4500000.0,6154054.0,ZUTTO-DTNL,ZUTTO DUCT TAPE NON LEM,1000,4500.0,SO.2025.01.00451,,,0.0
2612,T00209/2025,CUST-2025-03820,20/01/2025,20/01/2025,BALI,,,21700000.0,2150450.0,AC071TN4PKC/EA,SAMSUNG AC071TN4PKC/EA,1,21700000.0,SO.2025.01.01543,,,0.0
2613,T00053/2025,CUST-2025-26219,21/02/2025,07/01/2025,SURABAYA,,,4500000.0,6154054.0,ZUTTO-DTNL-CR,ZUTTO DUCT TAPE NON LEM CREAM,1000,4500.0,SO.2025.01.00451,,,0.0
2614,S00359/2025,CUST-2025-28301,07/01/2025,07/01/2025,SURABAYA,,,2469000.0,244675.0,BEST05QAR3,BESTLIFE BEST05QAR3,1,2469000.0,SO.2025.01.00458,,,0.0
2615,S00361/2025,CUST-2025-20811,07/01/2025,07/01/2025,SURABAYA,,,3449000.0,341792.0,MSIAF05CRDN2X,MIDEA MSIAF05CRDN2X,1,3449000.0,SO.2025.01.00462,,,0.0
2616,S01252/2025,CUST-2025-15242,20/01/2025,20/01/2025,BALI,,,2630000.0,260631.0,PAC09VH,POLYTRON PAC09VH,1,2630000.0,SO.2025.01.01553,,,0.0
2617,S00360/2025,CUST-2025-32843,07/01/2025,07/01/2025,SURABAYA,,,5330000.0,528198.0,AHA5BEY,SHARP AH-A5BEY,2,2665000.0,SO.2025.01.00457,,,0.0
2618,T00210/2025,CUST-2025-24707,20/01/2025,20/01/2025,BALI,,,0.0,716486.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",1,0.0,SO.2025.01.01550,,,0.0
2619,T00210/2025,CUST-2025-24707,20/01/2025,20/01/2025,BALI,,,7230000.0,716486.0,STC50XV,DAIKIN STC-50XV,1,7230000.0,SO.2025.01.01550,,,0.0
2620,S00362/2025,ALDO (KETINTANG),07/01/2025,07/01/2025,SURABAYA,,,3399000.0,336837.0,MPHA09CRN7,MIDEA MPHA-09CRN7,1,3399000.0,SO.2025.01.00463,,,0.0
2621,T00054/2025,CUST-2025-25946,07/01/2025,07/01/2025,SURABAYA,,,21900000.0,2170270.0,T18EV5,LG T18EV5,3,7300000.0,SO.2025.01.00455,,,0.0
2622,S01254/2025,CUST-2025-14524,20/01/2025,20/01/2025,SURABAYA,,,2995000.0,296802.0,AHA9BEY,SHARP AH-A9BEY,1,2995000.0,SO.2025.01.01560,,,0.0
2623,S00363/2025,CUST-2025-06562,07/01/2025,07/01/2025,SURABAYA,,,2815000.0,278963.0,PAC05VZSI,POLYTRON PAC05VZSI,1,2815000.0,SO.2025.01.00293,,,0.0
2624,S01255/2025,CUST-2025-21306,20/01/2025,20/01/2025,SURABAYA,,,5985000.0,593108.0,PAC09VZS,POLYTRON PAC09VZS,2,2992500.0,SO.2025.01.01558,,,0.0
2625,T00211/2025,CUST-2025-04267,20/01/2025,20/01/2025,SURABAYA,,,21800000.0,2160360.0,H1412,"HONSHU 1/4""-1/2"" (0,61-0,65)",10,2180000.0,SO.2025.01.01451,,,0.0
2626,S01256/2025,AGUNG PRASTIYO,20/01/2025,20/01/2025,SURABAYA,,,69000.0,10772.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",1,69000.0,SO.2025.01.01559,,,0.0
2627,S01256/2025,AGUNG PRASTIYO,20/01/2025,20/01/2025,SURABAYA,,,14700.0,10772.0,ARA-DTNL,ARA DUCT TAPE NON LEM,3,4900.0,SO.2025.01.01559,,,0.0
2628,S01257/2025,CUST-2025-05195,20/01/2025,20/01/2025,BALI,,,5310000.0,526216.0,CSC09NVB4,CHANGHONG CSC-09NVB4,2,2655000.0,SO.2025.01.01565,,,0.0
2629,S01256/2025,AGUNG PRASTIYO,20/01/2025,20/01/2025,SURABAYA,,,25000.0,10772.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,5,5000.0,SO.2025.01.01559,,,0.0
2630,S01258/2025,CUST-2025-12803,20/01/2025,20/01/2025,BALI,,,2865000.0,307306.0,AQAKCR9FQDL,AQUA AQA-KCR9FQDL,1,2865000.0,SO.2025.01.01570,,,0.0
2631,S01258/2025,CUST-2025-12803,20/01/2025,20/01/2025,BALI,,,216000.0,307306.0,A1438,"ARA 1/4""-3/8"" (0,60-0,60)",3,72000.0,SO.2025.01.01570,,,0.0
2632,S01258/2025,CUST-2025-12803,20/01/2025,20/01/2025,BALI,,,15000.0,307306.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,3,5000.0,SO.2025.01.01570,,,0.0
2633,S00364/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,2799000.0,297584.0,PAC09VH,POLYTRON PAC09VH,1,2799000.0,SO.2025.01.00464,,,0.0
2634,S01258/2025,CUST-2025-12803,20/01/2025,20/01/2025,BALI,,,5000.0,307306.0,ARA-DTNL,ARA DUCT TAPE NON LEM,1,5000.0,SO.2025.01.01570,,,0.0
2635,S00364/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,7900.0,297584.0,ARA-DTL,ARA DUCT TAPE LEM,1,7900.0,SO.2025.01.00464,,,0.0
2636,S00364/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,196000.0,297584.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,4,49000.0,SO.2025.01.00464,,,0.0
2637,S01259/2025,CUST-2025-28039,20/01/2025,20/01/2025,SURABAYA,,,3379000.0,334856.0,,,1,3379000.0,SO.2025.01.01572,,,0.0
2638,S00366/2025,CUST-2025-08115,07/01/2025,07/01/2025,SURABAYA,,,2599000.0,257558.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2599000.0,SO.2025.01.00471,,,0.0
2639,S00365/2025,CUST-2025-06800,07/01/2025,07/01/2025,SURABAYA,,,3359000.0,332873.0,STP15AV9,DAIKIN STP-15AV9,1,3359000.0,SO.2025.01.00467,,,0.0
2640,S00367/2025,CUST-2025-35847,07/01/2025,07/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00470,,,0.0
2641,S01260/2025,,20/01/2025,20/01/2025,SURABAYA,,,3755000.0,372117.0,CSCUYN9AKJ,PANASONIC CS/CU-YN9AKJ,1,3755000.0,SO.2025.01.01569,,,0.0
2642,S00372/2025,CUST-2025-20038,07/01/2025,07/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00476,,,0.0
2643,S00369/2025,CUST-2025-35847,07/01/2025,07/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00473,,,0.0
2644,S01261/2025,CUST-2025-13846,19/02/2025,20/01/2025,BALI,,,1010000.0,244775.0,B1438,"ZUTTO 1/4""-3/8"" (0,76-0,81)",10,101000.0,SO.2025.01.01564,,,0.0
2645,S01261/2025,CUST-2025-13846,19/02/2025,20/01/2025,BALI,,,850000.0,244775.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",20,42500.0,SO.2025.01.01564,,,0.0
2646,S01261/2025,CUST-2025-13846,19/02/2025,20/01/2025,BALI,,,490000.0,244775.0,ZUTTO-DTNL-CR,ZUTTO DUCT TAPE NON LEM CREAM,100,4900.0,SO.2025.01.01564,,,0.0
2647,S01261/2025,CUST-2025-13846,19/02/2025,20/01/2025,BALI,,,120000.0,244775.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,1,120000.0,SO.2025.01.01564,,,0.0
2648,S00371/2025,CUST-2025-16402,07/01/2025,07/01/2025,SURABAYA,,,2769000.0,274405.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2769000.0,SO.2025.01.00475,,,0.0
2649,S01263/2025,,20/01/2025,20/01/2025,BALI,,,3090000.0,306216.0,AHA9ZCY,SHARP AH-A9ZCY,1,3090000.0,SO.2025.01.01552,,,0.0
2650,S00368/2025,CUST-2025-04956,07/01/2025,07/01/2025,SURABAYA,,,1999000.0,198099.0,CW0501RA,REIWA CW-0501RA,1,1999000.0,SO.2025.01.00472,,,0.0
2651,S00370/2025,CUST-2025-14733,07/01/2025,07/01/2025,SURABAYA,,,5189000.0,514225.0,STKQ15UV,DAIKIN STKQ-15UV,1,5189000.0,SO.2025.01.00474,,,0.0
2652,S01262/2025,AFRIYATI,20/01/2025,20/01/2025,SURABAYA,,,2449000.0,242694.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2449000.0,SO.2025.01.01567,,,0.0
2653,S00374/2025,ALI AKBAR RAMADANI NASU,07/01/2025,07/01/2025,SURABAYA,,,2559000.0,253594.0,PAC05VH,POLYTRON PAC05VH,1,2559000.0,SO.2025.01.00478,,,0.0
2654,S00373/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,2799000.0,297584.0,PAC09VH,POLYTRON PAC09VH,1,2799000.0,SO.2025.01.00477,,,0.0
2655,S00373/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,196000.0,297584.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,4,49000.0,SO.2025.01.00477,,,0.0
2656,S00373/2025,CUST-2025-33547,07/01/2025,07/01/2025,SURABAYA,,,7900.0,297584.0,ARA-DTL,ARA DUCT TAPE LEM,1,7900.0,SO.2025.01.00477,,,0.0
2657,S01264/2025,CUST-2025-09189,19/02/2025,20/01/2025,SURABAYA,,,1730000.0,171441.0,P1438,"ZUTTO 1/4""-3/8"" (0,61-0,61)",1,1730000.0,SO.2025.01.01593,,,0.0
2658,S00376/2025,CUST-2025-27621,07/01/2025,07/01/2025,SURABAYA,,,2859000.0,283324.0,AHA5BEY,SHARP AH-A5BEY,1,2859000.0,SO.2025.01.00480,,,0.0
2659,S00375/2025,CUST-2025-07217,07/01/2025,07/01/2025,SURABAYA,,,3349000.0,331882.0,GWC05MOO5S,GREE GWC-05MOO5S,1,3349000.0,SO.2025.01.00479,,,0.0
2660,S00377/2025,CUST-2025-14848,07/01/2025,07/01/2025,SURABAYA,,,2589000.0,256567.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2589000.0,SO.2025.01.00482,,,0.0
2661,T00212/2025,CUST-2025-25720,20/01/2025,20/01/2025,SURABAYA,,,0.0,4535270.0,ZUTTO2.5PK,"ZUTTO BRAKET 2,5 PK",2,0.0,SO.2025.01.01596,,,45765000.0
2662,S00379/2025,CUST-2025-26712,07/01/2025,07/01/2025,BALI,,,15690000.0,1554864.0,MSAF18CRN2,MIDEA MSAF18CRN2,3,5230000.0,SO.2025.01.00484,,,0.0
2663,T00212/2025,CUST-2025-25720,20/01/2025,20/01/2025,SURABAYA,,,8085000.0,4535270.0,CTKC25RVM4,DAIKIN CTKC25RVM4,3,2695000.0,SO.2025.01.00636,,,45765000.0
2664,T00212/2025,CUST-2025-25720,20/01/2025,20/01/2025,SURABAYA,,,2900000.0,4535270.0,CTKC35RVM4,DAIKIN CTKC35RVM4,1,2900000.0,SO.2025.01.00636,,,45765000.0
2665,S00378/2025,CUST-2025-08601,07/01/2025,07/01/2025,MADIUN,,,3550000.0,351801.0,CSCUYN7AKJ,PANASONIC CS/CU-YN7AKJ,1,3550000.0,SO.2025.01.00481,,,0.0
2666,S01265/2025,CUST-2025-05689,20/01/2025,20/01/2025,BALI,,,5260000.0,521261.0,PAC05VZI,POLYTRON PAC05VZI,2,2630000.0,SO.2025.01.01571,,,0.0
2667,S00380/2025,CUST-2025-10624,07/01/2025,07/01/2025,BALI,,,9920000.0,983063.0,AQAKCR19VSW,AQUA AQA-KCR19VSW,1,9920000.0,SO.2025.01.00483,,,0.0
2668,T00212/2025,CUST-2025-25720,20/01/2025,20/01/2025,SURABAYA,,,10270000.0,4535270.0,CTKC50RVM4,DAIKIN CTKC50RVM4,2,5135000.0,SO.2025.01.00636,,,45765000.0
2669,T00212/2025,CUST-2025-25720,20/01/2025,20/01/2025,SURABAYA,,,24510000.0,4535270.0,MKC70RVM4,DAIKIN MKC70RVM4,2,12255000.0,SO.2025.01.00636,,,45765000.0
2670,S01266/2025,CUST-2025-31245,20/01/2025,20/01/2025,SURABAYA,,,49000.0,33624.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.01575,,,0.0
2671,S00381/2025,CUST-2025-35960,07/01/2025,07/01/2025,SURABAYA,,,19230000.0,1905675.0,CSCUYN18AKJ,PANASONIC CS/CU-YN18AKJ,3,6410000.0,SO.2025.01.00465,,,0.0
2672,S00382/2025,CUST-2025-21322,07/01/2025,07/01/2025,SURABAYA,,,3050000.0,324648.0,GWC05MOO5S,GREE GWC-05MOO5S,1,3050000.0,SO.2025.01.00486,,,0.0
2673,S00382/2025,CUST-2025-21322,07/01/2025,07/01/2025,SURABAYA,,,210000.0,324648.0,A1438,"ARA 1/4""-3/8"" (0,60-0,60)",3,70000.0,SO.2025.01.00486,,,0.0
2674,S00382/2025,CUST-2025-21322,07/01/2025,07/01/2025,SURABAYA,,,16000.0,324648.0,ARA-DTL,ARA DUCT TAPE LEM,2,8000.0,SO.2025.01.00486,,,0.0
2675,S01266/2025,CUST-2025-31245,20/01/2025,20/01/2025,SURABAYA,,,237000.0,33624.0,S1438,"ZUTTO 1/4""-3/8"" (0,40-0,45)",3,79000.0,SO.2025.01.01575,,,0.0
2676,S01266/2025,CUST-2025-31245,20/01/2025,20/01/2025,SURABAYA,,,17500.0,33624.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",1,17500.0,SO.2025.01.01575,,,0.0
2677,S01266/2025,CUST-2025-31245,20/01/2025,20/01/2025,SURABAYA,,,20000.0,33624.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,4,5000.0,SO.2025.01.01575,,,0.0
2678,S01267/2025,ARMAN BULGIA,20/01/2025,20/01/2025,SURABAYA,,,6300000.0,624324.0,STP15AV9,DAIKIN STP-15AV9,2,3150000.0,SO.2025.01.01532,,,0.0
2679,S01266/2025,CUST-2025-31245,20/01/2025,20/01/2025,SURABAYA,,,15800.0,33624.0,ARA-DTL,ARA DUCT TAPE LEM,2,7900.0,SO.2025.01.01575,,,0.0
2680,S00384/2025,CUST-2025-07971,07/01/2025,07/01/2025,SURABAYA,,,2775000.0,275000.0,MSFC09CRN2X,MIDEA MSFC09CRN2X,1,2775000.0,SO.2025.01.00488,,,0.0
2681,S00383/2025,CUST-2025-31969,07/01/2025,07/01/2025,SURABAYA,,,9400000.0,1013288.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,4,2350000.0,SO.2025.01.00487,,,0.0
2682,S00385/2025,CUST-2025-17137,07/01/2025,07/01/2025,BALI,,,3689000.0,388171.0,GWC09MOO5S,GREE GWC-09MOO5S,1,3689000.0,SO.2025.01.00491,,,0.0
2683,S00383/2025,CUST-2025-31969,07/01/2025,07/01/2025,SURABAYA,,,150000.0,1013288.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,3,50000.0,SO.2025.01.00487,,,0.0
2684,S00383/2025,CUST-2025-31969,07/01/2025,07/01/2025,SURABAYA,,,675000.0,1013288.0,GEVER1438,"GEVER INVERTER 1/4-3/8""",9,75000.0,SO.2025.01.00487,,,0.0
2685,T00055/2025,CUST-2025-17713,06/02/2025,07/01/2025,MADIUN,,,18760000.0,1859099.0,PAC05VH,POLYTRON PAC05VH,8,2345000.0,SO.2025.01.00439,,,0.0
2686,S01268/2025,CUST-2025-20264,20/01/2025,20/01/2025,SURABAYA,,,2959000.0,293234.0,FAC05FC00,FLIFE FAC-05FC00,1,2959000.0,SO.2025.01.01568,,,0.0
2687,T00213/2025,CUST-2025-04155,20/01/2025,20/01/2025,SURABAYA,,,2390000.0,4286730.0,P1412,"ZUTTO 1/4""-1/2"" (0,61-0,65)",1,2390000.0,SO.2025.01.01237,,,0.0
2688,T00213/2025,CUST-2025-04155,20/01/2025,20/01/2025,SURABAYA,,,1195000.0,4286730.0,P1412,"ZUTTO 1/4""-1/2"" (0,61-0,65)",1,1195000.0,SO.2025.01.01237,,,0.0
2689,T00213/2025,CUST-2025-04155,20/01/2025,20/01/2025,SURABAYA,,,552000.0,4286730.0,P1412,"ZUTTO 1/4""-1/2"" (0,61-0,65)",6,92000.0,SO.2025.01.01237,,,0.0
2690,T00213/2025,CUST-2025-04155,20/01/2025,20/01/2025,SURABAYA,,,39120000.0,4286730.0,BEST18QAR3,BESTLIFE BEST18QAR3,8,4890000.0,SO.2025.01.01237,,,0.0
2691,S01269/2025,CUST-2025-16664,20/01/2025,20/01/2025,SURABAYA,,,2405000.0,238333.0,MSFC05CRN2X,MIDEA MSFC05CRN2X,1,2405000.0,SO.2025.01.01492,,,0.0
2692,S01270/2025,CUST-2025-19488,20/01/2025,20/01/2025,SURABAYA,,,555000.0,1428414.0,B1438,"ZUTTO 1/4""-3/8"" (0,76-0,81)",5,111000.0,SO.2025.01.01591,,,0.0
2693,S00385/2025,CUST-2025-17137,07/01/2025,07/01/2025,BALI,,,144000.0,388171.0,A1438,"ARA 1/4""-3/8"" (0,60-0,60)",2,72000.0,SO.2025.01.00491,,,0.0
2694,S00385/2025,CUST-2025-17137,07/01/2025,07/01/2025,BALI,,,35000.0,388171.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",2,17500.0,SO.2025.01.00491,,,0.0
2695,S00386/2025,CUST-2025-02084,07/01/2025,07/01/2025,SURABAYA,,,2250000.0,222972.0,CSC05NVB4,CHANGHONG CSC-05NVB4,1,2250000.0,SO.2025.01.00496,,,0.0
2696,S00385/2025,CUST-2025-17137,07/01/2025,07/01/2025,BALI,,,49000.0,388171.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.00491,,,0.0
2697,S01867/2025,CUST-2025-22048,30/01/2025,30/01/2025,BALI,,,4375000.0,433559.0,STC25NV,DAIKIN STC-25NV,1,4375000.0,SO.2025.01.02231,,,4375000.0
2698,S01270/2025,CUST-2025-19488,20/01/2025,20/01/2025,SURABAYA,,,12436000.0,1428414.0,,,4,3109000.0,SO.2025.01.01591,,,0.0
2699,S01270/2025,CUST-2025-19488,20/01/2025,20/01/2025,SURABAYA,,,1275000.0,1428414.0,B1438,"ZUTTO 1/4""-3/8"" (0,76-0,81)",1,1275000.0,SO.2025.01.01591,,,0.0
2700,S01270/2025,CUST-2025-19488,20/01/2025,20/01/2025,SURABAYA,,,48000.0,1428414.0,ARA-DTL,ARA DUCT TAPE LEM,6,8000.0,SO.2025.01.01591,,,0.0
2701,S01270/2025,CUST-2025-19488,20/01/2025,20/01/2025,SURABAYA,,,100000.0,1428414.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,2,50000.0,SO.2025.01.01591,,,0.0
2702,S01272/2025,CUST-2025-06860,19/02/2025,20/01/2025,SURABAYA,,,57750000.0,5722973.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,25,2310000.0,SO.2025.01.01495,,,0.0
2703,S01271/2025,CUST-2025-19487,20/01/2025,20/01/2025,MADIUN,,,11900000.0,3072072.0,GWC05MOO5S,GREE GWC-05MOO5S,4,2975000.0,SO.2025.01.01491,,,0.0
2704,S01271/2025,CUST-2025-19487,20/01/2025,20/01/2025,MADIUN,,,7000000.0,3072072.0,GWC09MOO5S,GREE GWC-09MOO5S,2,3500000.0,SO.2025.01.01491,,,0.0
2705,S01271/2025,CUST-2025-19487,20/01/2025,20/01/2025,MADIUN,,,12100000.0,3072072.0,GWC18MOO5A,GREE GWC-18MOO5A,2,6050000.0,SO.2025.01.01491,,,0.0
2706,S00387/2025,CUST-2025-37026,07/01/2025,07/01/2025,SURABAYA,,,12000000.0,2256486.0,AQAKCRV9WHQ,AQUA AQAKCRV9WHQ,4,3000000.0,SO.2025.01.00461,,,0.0
2707,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,228000.0,272225.0,P1438,"ZUTTO 1/4""-3/8"" (0,61-0,61)",3,76000.0,SO.2025.01.00502,,,0.0
2708,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,70000.0,272225.0,ETERNA3X2.5MM,"ETERNA 3X2,5MM",4,17500.0,SO.2025.01.00502,,,0.0
2709,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,5000.0,272225.0,ARA-DTNL,ARA DUCT TAPE NON LEM,1,5000.0,SO.2025.01.00502,,,0.0
2710,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,49000.0,272225.0,ZUTTO1PK,ZUTTO BRAKET 1 PK,1,49000.0,SO.2025.01.00502,,,0.0
2711,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,15000.0,272225.0,HDSPIRALDRAIN,HD SPIRAL DRAIN,3,5000.0,SO.2025.01.00502,,,0.0
2712,S00388/2025,CUST-2025-07813,07/01/2025,07/01/2025,BALI,,,2380000.0,272225.0,AQAKCR5FQDL,AQUA AQA-KCR5FQDL,1,2380000.0,SO.2025.01.00502,,,0.0
2713,S01274/2025,CUST-2025-15903,20/01/2025,20/01/2025,SURABAYA,,,2680000.0,265586.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2680000.0,SO.2025.01.01603,,,0.0
2714,S00387/2025,CUST-2025-37026,07/01/2025,07/01/2025,SURABAYA,,,10770000.0,2256486.0,AQAKCR18FQAL,AQUA AQA-KCR18FQAL,2,5385000.0,SO.2025.01.00461,,,0.0
2715,S01277/2025,CUST-2025-17699,20/01/2025,20/01/2025,SURABAYA,,,2769000.0,274405.0,CSC09NVC4,CHANGHONG CSC-09NVC4,1,2769000.0,SO.2025.01.01580,,,0.0
2716,S01275/2025,CUST-2025-36322,20/01/2025,20/01/2025,BALI,,,3645000.0,361216.0,MSFC12CRN1-32,MIDEA MSFC12CRN1-32,1,3645000.0,SO.2025.01.01597,,,0.0
2717,S01276/2025,CUST-2025-01919,20/01/2025,20/01/2025,SURABAYA,,,3899000.0,386387.0,AI09KCG,HISENSE AI09KCG,1,3899000.0,SO.2025.01.01579,,,0.0
2718,S01273/2025,CUST-2025-33478,20/01/2025,20/01/2025,SURABAYA,,,5360000.0,531171.0,A1458,"ARA 1/4""-5/8"" (0,60-0,60)",2,2680000.0,SO.2025.01.01576,,,0.0
